"STARTUPLYNX","['Services aux entreprises', 'Services (Autres)', 'startups', 'liste', 'identification', 'similaire', 'BtoB']","Identifie des startups similaires dans le monde"
"SKIPTAX","['Finance', 'refund', 'application', 'détaxe', 'BtoC']","Nouvelle application de détaxe en France"
"THOR-HOME","['Immobilier, BTP, Architecture', 'BTP, Architecture', 'travaux', 'enchères', 'annonces', 'BtoC']","Site de Travaux aux enchères"
"YVY MATE","['Restauration, Cuisine, Alimentation', 'Boissons non alcoolisées', 'maté', 'yerba', 'bio', 'calebasse', 'bombilla', 'thé', 'BtoC']","Découvrir le maté autrement bon"
"SEENEL IMAGING","['Santé, Biotech, Chimie', 'Health Tech', 'dispositif', 'neuroimagerie', 'révolutionnaire', 'BtoB']","Dispositif de neuroimagerie révolutionnaire"
"PYXO","['Cleantech, Energie', 'Recyclage', 'écologie', 'emballage', 'restauration', 'BtoB']","Le 1er service clef en main pour des pauses déjeuner"
"ILYA","['Cleantech, Energie', 'Solutions', 'durables', 'réduction', 'impact', 'environnement', 'BtoC']","Solutions innovantes et durables pour réduire l'impact environnemental des gestes du quotidien"
"KARBON","['Restauration, Cuisine, Alimentation', 'Empreinte', 'carbone', 'produits alimentaires', 'BtoC']","Empreinte carbone de vos produits alimentaires"
"TRAVELING LAB","['Education, Apprentissage', 'formations', 'robotique', 'impression 3D', 'BtoC']","Formations en robotique et en impression 3D à partir de 8 ans"
"LOLO PARIS","['Mode, Textile, Beauté', 'Lingerie', 'soutien-gorge', 'sur mesure', 'BtoC']","Le soutien-gorge pour tous les seins"
"DEESCUT","['SSII & NTIC', 'Internet', 'plateforme', 'discussion', 'débat', 'BtoC']","La première plateforme de discussion conçue pour débattre de manière constructive"
"SPECTRAL TMS","['Electronique & Composants', 'Réalité Augmentée, Réalité Virtuelle', 'Réalité Augmentée', 'Maintenance', 'Industrie', 'BtoB']","Réalité Augmentée pour la Maintenance Industrielle"
"VERTIDIAG","['Santé, Biotech, Chimie', 'Health Tech', 'Lutte', 'vertiges', 'oreille interne', 'BtoB']","Lutter contre les vertiges de l'oreille interne"
"MIMPE","['Art, Culture, Loisirs, Sport', 'Partage', 'découverte', 'artistique', 'culturel', 'BtoC']","Partagez et trouvez n'importe où des découvertes artistiques & culturelles"
"I-VIRTUAL","['Santé, Biotech, Chimie', 'Health Tech', 'mesure', 'paramètres vitaux webcam', 'BtoC']","Système de mesure des paramètres vitaux sans contact et fonctionnant avec une simple webcam"
"IYOO","['SSII & NTIC', 'Internet', 'application', 'mobile', 'social shopping', 'BtoB', 'BtoC']","Application mobile de social shopping"
"POLY DTECH","['Santé, Biotech, Chimie', 'nanoparticules', 'ultra-luminescentes', 'diagnostic', 'imagerie', 'BtoB']","Des nanoparticules ultra-luminescentes appliquées au diagnostic précoce et à l?imagerie"
"JUICY","['Finance', 'Investissement, Trading', 'investissement', 'conseil', 'choix', 'supermarché', 'BtoC']","Le supermaché de l'investissement"
"SIGHT O","['Education, Apprentissage', 'edtech', 'musique', 'SaaS', 'déchiffrage', 'BtoC']","Apprenez à lire la musique de vous aimez, simplement et instantanément"
"LA MAILLE","['Mode, Textile, Beauté', 'Vêtements', 'Marque', 'maille', 'vêtements', 'tricot', 'BtoC']","Marque française qui propose des vêtements en maille"
"CITIZENWAVE","['Cleantech, Energie', 'Plateforme', 'analytique', 'collaborative', 'engagement', 'écoresponsable', 'BtoB']","Plateforme analytique collaborative de l?engagement dans une démarche écoresponsable collective"
"IMAGINE.LEGAL","['Services aux entreprises', 'Juridique, Administratif', 'légal', 'juridique', 'avocat', 'design', 'studio', 'BtoB']","Legal Design Studio"
"QOEUR","['Santé, Biotech, Chimie', 'Health Tech', 'healthtech', 'bracelet', 'identification', 'médical', 'BtoC']","Le bracelet d'identification médicale, qui sauve des vies"
"COMPTALIB","['Finance', 'Comptabilité', 'application', 'comptable', 'en ligne', 'BtoB']","L'application comptable en ligne"
"Deleted","['Services aux entreprises', 'Productivité']","Deleted"
"IMPLEMENT","['Education, Apprentissage', 'E-learning', 'RH', 'Plateforme', 'BtoC']","Marketplace qui propose des cours live pour acquérir des compétences et accomplir ses projets"
"CIRCUL EGG","['Restauration, Cuisine, Alimentation', 'coquilles', 'oeufs', 'casseries', 'alimentation', 'animale', 'BtoC']","Entreprise de valorisation de coquilles d'oeufs en sortie des casseries"
"SKILLS MARKET","['Education, Apprentissage', 'Formation professionnelle', 'marketplace', 'plateforme', 'compétences', 'cours en ligne', 'BtoC']","La marketplace de la formation"
"CALENDLY","['Services aux entreprises', 'Productivité', 'Planification', 'rendez-vous', 'réunions', 'BtoB']","Planifier des rendez-vous et des réunions en toute simplicité"
"ULTEAM COACHING","['Services aux entreprises', 'RH', 'coaching', 'bien-être', 'entreprises happytech', 'sport', 'BtoB']","Agence de coaching spécialisée dans le bien-être au c?ur des entreprises"
"LE CHEMIN DES MURES","['Transport & Logistique', 'transport', 'produits', 'locaux', 'BtoB']","Co-transport de produits locaux"
"ACWA ROBOTICS","['Cleantech, Energie', 'distribution', 'eau', 'maitrisée', 'BtoB']","La distribution de l'eau maitrisée et optimisée"
"IMAGINO","['Services aux entreprises', 'Services (Autres)', 'Customer', 'Data', 'Platform', 'expérience client', 'données', 'BtoB']","Customer Data Platform"
"WATER HORIZON","['Cleantech, Energie', 'Énergie Innovante', 'Économie Circulaire', 'BtoB']","Une Énergie Innovante fondée Sur l?Économie Circulaire"
"EBIKEPORT","['Electronique & Composants', 'Batteries', 'Station', 'recharge', 'vélo', 'électrique', 'BtoC']","Station recharge vélo électrique France"
"EARTHWAKE ENTREPRISE","['Cleantech, Energie', 'low-tech', 'réduction', 'déchets', 'BtoB']","Solutions low-tech pour réduire et valoriser tous les déchets"
"OCTOPUS LAB","['Immobilier, BTP, Architecture', 'Immobilier', 'solutions', 'prévision', 'qualité', 'air', 'intérieur', 'BtoB']","Solutions de prévision de la qualité de l'air intérieur"
"CODE STORE","['SSII & NTIC', 'Plateforme', 'hébergement', 'micro-services', 'GraphQL', 'BtoB']","Plateforme unique pour construire, héberger, réutiliser et vendre des micro-services GraphQL"
"KOZOO","['Finance', 'Banque, Assurance', 'assurance', 'animaux', 'digital', 'BtoC']","L'assurance santé chiens-chats qui va vous rendre jaloux"
"MY CANCER NETWORK","['Santé, Biotech, Chimie', 'Services', 'Association', 'cancer', 'travail', 'entreprise', 'aide', 'BtoC', 'BtoB']","Association qui s?adresse aux personnes atteintes de cancer, à leurs proches et aux entreprise"
"ALTIOR","['SSII & NTIC', 'Cloud', 'Logiciel', 'Gestion', 'Industrielle', 'Cloud', 'BtoB']","Le logiciel ERP SAAS, qui facilitera la gestion de votre entreprise."
"ETHYPIK","['Services aux entreprises', 'RH', 'Recrutement', 'innovant', 'inclusif', 'différent', 'RH', 'BtoB']","Recrutement innovant, inclusif et différent"
"HORS NORMES","['Restauration, Cuisine, Alimentation', 'Services', 'Paniers', 'fruits', 'légumes', 'bio', 'anti-gaspi', 'BtoC']","Le panier de fruits et légumes hors normes au juste prix"
"NOMADS SURFING","['Mode, Textile, Beauté', 'Vêtements', 'Marque', 'planches', 'surf', 'éco-responsables', 'vêtements', 'environnement', 'BtoC']","Marque qui propose des planches de surf éco-responsables"
"HUSPREY","['Services aux entreprises', 'Productivité', 'plateforme', 'collaborative', 'équipes', 'analyse', 'données', 'BtoB']","Apporte la collaboration à votre processus d'analyse de données"
"CONCILYS","['Finance', 'fonds', 'liquidités', 'démocratisation', 'popularisation', 'technique', 'portage solidaire', 'risque financier', 'BtoB']","Le courtier des accidents de la vie"
"VOULEZ-VOUS","['Restauration, Cuisine, Alimentation', 'Produits frais', 'foodtech', 'catine digitale', 'plats frais', 'biodegradable', 'repas sain', 'BtoC', 'Btob']","Votre cantine flexible, gourmande et éco-responsable"
"ART CADE","['Meuble, Décoration', 'arcade', 'french tech', 'arcade', 'BtoB', 'BtoC']","Créateur de Borne de Jeu de Collection"
"KRESUS","['Finance', 'finance', 'gestion', 'créances', 'clients', 'BtoB']","Experts de la gestion des créances clients"
"GOLDBAUM","['Finance', 'analystes', 'finance', 'gestionnaires', 'fonds', 'ressources', 'BtoB']","Permettre aux analystes financiers et aux gestionnaires de fonds de faire de meilleures recherches avec moins de ressources"
"ALFRED MEETING","['Services aux entreprises', 'Services (Autres)', 'Evénementiel', 'Digital', 'Plateforme', 'Séminaire', 'Entreprise', 'Réunion', 'BtoB']","Réservez un lieu pour votre séminaire, réunion ou soirée"
"FLEXOMATIC","['SSII & NTIC', 'application', 'blocs', 'Amazon Flex', 'BtoC']","L'application pour obtenir plus de missions sur Amazon Flex"
"SEEKOYA","['Services aux entreprises', 'Conseil', 'Outils', 'Services', 'Solutions', 'Digital Learning', 'BtoB']","Outils, Services & Solutions Digital Learning"
"HELLOGOVA","['Transport & Logistique', 'Voiture', 'Intelligence artificielle', 'automobile', 'expertise', 'BtoC']","Intelligence artificielle spécialisée en automobile"
"HOLLO","['Services aux entreprises', 'RH', 'recrutement', 'RH', 'plateforme', 'BtoB']","Réinvente le processus de recrutement et la relation candidat"
"SIGHTNESS","['SSII & NTIC', 'SaaS', 'détection', 'anomalies', 'transport', 'IA', 'BtoB']","Solution IA de Détection des Anomalies Transport"
"KAJOU","['Education, Apprentissage', 'carte SD', 'smartphone', 'bibliothèque', 'apprentissage', 'culture', 'BtoC']","La carte SD qui transforme votre smartphone en bibliothèque"
"PERFMAKER","['SSII & NTIC', 'Internet', 'marketing', 'MarTech', 'SaaS', 'Conversion', 'Lead Generation', 'comportemental', 'couponing', 'UX', 'Behavorial', 'Outil marketing', 'Drive-to-store', 'Web-to-store', 'on-site marketing', 'Data', 'UI-UX', 'BtoB']","L'outil de référence pour Voir - Comprendre - Agir sur son site"
"NOVA-SYS","['Electronique & Composants', 'Instrumentation, Capteurs', 'Mains de préhension', 'Surmoulage', 'Industrie plastique', 'Décarottage', 'Injection plastique', 'Préhenseur', 'Machine spéciale', 'Pièces détachées', 'Découpe carotte']","Fabricant de mains de préhension, préhenseurs"
"QWANTEUS","['Santé, Biotech, Chimie', 'Diagnostique, Analyse', 'Détection', 'cancer', 'foie', 'imagerie', 'ultrasons', 'BtoB']","Détection précoce du cancer du foie à l'aide d'une solution innovante d'imagerie par ultrasons"
"FROUI DRINKS","['Restauration, Cuisine, Alimentation', 'Boissons non alcoolisées', 'boisson', 'bio', 'sans sucre', 'BtoC']","Boisson bIO, sans théine et 100% naturels"
"ON ACHETE FRANCAIS","['Services aux particuliers', ""Aide à l'achat"", 'place de marché', 'articles', 'Français', 'livraison', 'BtoC']","La place de marché qui rassemble les articles fabriqués ou produits en France"
"ODOPASS","['Finance', 'Banque, Assurance', 'garantie', 'voiture', 'occasion', 'assurance', 'accident', 'BtoC']","La garantie des voitures d'occasion"
"PANDOR","['Art, Culture, Loisirs, Sport', 'box', 'offre', 'culturelle', 'personnalisée', 'sur-mesure', 'BtoB']","La première offre culturelle totalement personnalisée et sur-mesure"
"KURMI SOFTWARE","['Services aux entreprises', 'Productivité', 'Automatisation', 'administration', 'communications', 'BtoB']","Automatisez l'administration de vos communications unifiées"
"FREEDZ","['Finance', 'Comptabilité', 'Comptabilité', 'Facturation', 'Plateforme collaborative', 'clients', 'fournisseurs', 'BtoB']","Plateforme collaborative qui rassemble les clients et leurs fournisseurs autour des factures qu’ils échangent"
"ACTIVITES SORTIES","['Art, Culture, Loisirs, Sport', 'Sortie', 'activités', 'sorties', 'application', 'BtoC']","Découvrez et partagez vos sorties et passions avec une communauté de particuliers et professionnels"
"WASSATI","['Services aux entreprises', 'Marketing, communication', 'valeurs', 'engagements', 'consomacteurs', 'BtoB']","Nous aidons à piloter les engagements sociétaux et environnementaux des entreprises"
"QUANTIQ.IO","['Santé, Biotech, Chimie', 'Diagnostique, Analyse', 'Aide', 'médecins', 'diagnostic', 'maladies graves', 'BtoB']","Aide les médecins à établir un diagnostic médical fiable pour les maladies graves"
"DYDU","['SSII & NTIC', 'Télecommunication', 'Editeur', 'logiciel', 'chatbots', 'callbots', 'BtoB']","Editeur de logiciel conversationnel pour créer des chatbots et callbots"
"COWORKLIB","['Services aux entreprises', 'RH', 'appli', 'bureaux surface', 'entreprise', 'BtoB']","Donnez une meilleure place à vos équipes dans votre entreprise"
"ROSALY","['Services aux entreprises', 'RH', 'Avance', 'salaire', 'happytech', 'BtoB']","Avance sur salaire instantanée et gratuite"
"MOKA.CARE","['Services aux entreprises', 'RH', 'bien-être', 'travail', 'coach', 'psychologue', 'BtoB']","Permet à vos collaborateurs de rencontrer le psychologue ou le coach certifié qui leur convient"
"SKILLAGORA","['Services aux entreprises', 'Productivité', 'outil', 'collaboratif', 'partage', 'connaissances', 'entreprise', 'BtoB']","Le premier outil collaboratif de partage de connaissances en entreprise"
"BOUTIKIO","['SSII & NTIC', 'Internet', 'programme de fidélité', 'commerce', 'proximité', 'BtoB']","Programme de fidélité pour les commerces indépendant"
"SYROCO","['Services aux entreprises', 'Conseil', 'laboratoire', 'scientifique', 'technique', 'innovation', 'BtoB']","Un laboratoire scientifique et technique qui génère de l'innovation par des réalisations pionnières"
"SPORTNOVAE","['Art, Culture, Loisirs, Sport', 'Sport', 'sport', 'fitness', 'excuse', 'maison', 'BtoC']","La première application mobile de fitness pour faire du sport chez soi en fonction de son excuse du jour"
"MATCHING VALUE","['Services aux entreprises', 'Conseil', 'Coach', 'confidentiel', 'analyse', 'transmission', 'entreprise', 'BtoB']","Coach confidentiel pour la transmission d'entreprise"
"KLAXO","['Services aux particuliers', 'mise en relation', 'conduite', 'auto-école', 'formation', 'permis', 'BtoC']","Trouve ton auto-école et planifie ta formation au permis"
"CLIC' N CLAC","['Emploi, Job', 'Startup', ""stage a l'étranger"", 'stage', 'stage international', 'RH', 'étudiants']","La plateforme qui casse les codes de la recherche de stage à l’étranger"
"CANYON","['Services aux entreprises', 'Juridique, Administratif', 'plateforme', 'collaborative', 'legalops', 'legaltech', 'juridique', 'BtoB']","La plateforme collaborative qui aide les équipes à résoudre efficacement les problèmes juridiques"
"NUREA","['Santé, Biotech, Chimie', 'Health Tech', 'imagerie', 'santé', 'healthtech', 'BtoB']","Tirez le meilleur parti des images médicales grâce aux simulations numériques"
"MEDICUS AI","['Santé, Biotech, Chimie', 'comprehension', 'maladie', 'aide', 'healthtech', 'BtoB']","Permettre à chacun de prendre part aux décisions concernant sa santé et son bien-être"
"MA FOIRE","['Services aux entreprises', 'foire', 'en ligne', 'échange', 'BtoB']","Offres négociées chez les professionnels de votre département"
"LA FABRIQUE A FAUTEUILS","['Meuble, Décoration', 'assises', 'éco-responsables', 'design', 'durables', 'BtoC']","Des assises éco-responsables, design et durables, fabriquées en France avec des matières naturelles"
"VOULOIR DIRE","['SSII & NTIC', 'réservation', 'interprètes', 'langue des signes', 'BtoB']","Premier site de réservation d'interprètes en langue des signes"
"DOINSPORT","['Art, Culture, Loisirs, Sport', 'Sport', 'Solution', 'gérants', 'centres sportifs', 'application', 'joueurs', 'BtoB', 'BtoC']","Solution pour les gérants de centres sportifs et une application pour les joueurs"
"BEANS","['Transport & Logistique', 'transport', 'utilitaire', 'mise en relation', 'chauffeur', 'BtoB']","Mise en relation de chauffeur en utilitaire"
